source,dataset,k,margin
stress,circles,11,11
stress,circles,11,11
stress,circles,11,11
stress,circles,11,-9
stress,circles,11,-9
stress,circles,11,11
stress,circles,11,-9
stress,circles,11,11
stress,circles,11,9
stress,circles,11,11
stress,circles,11,11
stress,circles,11,9
stress,circles,11,-9
stress,circles,11,-7
stress,circles,1,-1
stress,circles,1,1
stress,circles,1,1
stress,circles,1,-1
stress,circles,1,1
stress,circles,1,-1
stress,circles,1,-1
stress,circles,1,-1
stress,circles,1,-1
stress,circles,1,1
stress,circles,1,-1
stress,circles,1,-1
stress,circles,1,-1
stress,circles,1,1
stress,circles,1,1
stress,circles,1,1
stress,circles,1,-1
stress,circles,1,-1
stress,circles,1,1
stress,circles,1,1
stress,circles,1,1
stress,circles,1,-1
stress,circles,1,-1
stress,circles,1,-1
stress,circles,1,1
stress,circles,1,-1
stress,circles,1,-1
stress,circles,1,1
stress,circles,1,-1
stress,circles,1,1
stress,circles,1,-1
stress,circles,1,1
stress,circles,1,1
stress,circles,1,1
stress,circles,1,-1
stress,circles,1,1
stress,circles,1,-1
stress,circles,1,1
stress,circles,1,1
stress,circles,1,1
stress,circles,1,1
stress,circles,1,1
stress,circles,1,1
stress,circles,1,1
stress,circles,1,-1
stress,circles,1,-1
stress,circles,1,1
stress,circles,1,-1
stress,circles,1,1
stress,circles,1,1
stress,circles,1,-1
stress,circles,1,1
stress,circles,1,1
stress,circles,1,-1
stress,circles,1,1
stress,circles,1,-1
stress,circles,1,-1
stress,circles,1,-1
stress,circles,1,-1
stress,circles,1,-1
stress,circles,1,-1
stress,circles,1,-1
stress,circles,1,-1
stress,circles,1,-1
stress,circles,1,-1
stress,circles,1,1
stress,circles,1,1
stress,circles,1,-1
stress,circles,1,-1
stress,circles,1,-1
stress,circles,1,-1
stress,circles,1,-1
stress,circles,1,-1
stress,circles,1,-1
stress,circles,1,1
stress,circles,1,-1
stress,circles,1,1
stress,circles,1,1
stress,circles,1,-1
stress,circles,1,1
stress,circles,1,-1
stress,circles,1,1
stress,circles,1,-1
stress,circles,1,-1
stress,circles,1,-1
stress,circles,1,1
stress,circles,1,1
stress,circles,1,1
stress,circles,1,1
stress,circles,1,1
stress,circles,1,1
stress,circles,1,-1
stress,circles,1,1
stress,circles,1,1
stress,circles,1,1
stress,circles,1,-1
stress,circles,1,-1
stress,circles,1,1
stress,circles,1,1
stress,circles,1,-1
stress,circles,1,1
stress,circles,1,-1
stress,circles,1,1
stress,circles,1,-1
stress,circles,1,-1
stress,circles,1,1
stress,circles,1,1
stress,circles,1,1
stress,circles,1,1
stress,circles,1,-1
stress,circles,1,-1
stress,circles,1,1
stress,circles,1,-1
stress,circles,1,1
stress,circles,1,1
stress,circles,1,1
stress,circles,1,1
stress,circles,1,1
stress,circles,1,-1
stress,circles,1,-1
stress,circles,3,-3
stress,circles,3,3
stress,circles,3,3
stress,circles,3,-3
stress,circles,3,3
stress,circles,3,-3
stress,circles,3,-3
stress,circles,3,-1
stress,circles,3,-3
stress,circles,3,3
stress,circles,3,-3
stress,circles,3,-3
stress,circles,3,-3
stress,circles,3,3
stress,circles,3,3
stress,circles,3,3
stress,circles,3,-3
stress,circles,3,-3
stress,circles,3,3
stress,circles,3,3
stress,circles,3,3
stress,circles,3,-3
stress,circles,3,-3
stress,circles,3,-3
stress,circles,3,3
stress,circles,3,-3
stress,circles,3,-3
stress,circles,3,1
stress,circles,3,-3
stress,circles,3,3
stress,circles,3,-3
stress,circles,3,3
stress,circles,3,3
stress,circles,3,3
stress,circles,3,-3
stress,circles,3,3
stress,circles,3,-3
stress,circles,3,3
stress,circles,3,3
stress,circles,3,3
stress,circles,3,3
stress,circles,3,3
stress,circles,3,3
stress,circles,3,3
stress,circles,3,-3
stress,circles,3,-3
stress,circles,3,3
stress,circles,3,-3
stress,circles,3,3
stress,circles,3,3
stress,circles,3,-3
stress,circles,3,3
stress,circles,3,3
stress,circles,3,-3
stress,circles,3,3
stress,circles,3,-3
stress,circles,3,-3
stress,circles,3,-3
stress,circles,3,-3
stress,circles,3,-3
stress,circles,3,1
stress,circles,3,-3
stress,circles,3,-3
stress,circles,3,-3
stress,circles,3,-3
stress,circles,3,3
stress,circles,3,3
stress,circles,3,-3
stress,circles,3,-3
stress,circles,3,-3
stress,circles,3,-3
stress,circles,3,-3
stress,circles,3,-3
stress,circles,3,-3
stress,circles,3,3
stress,circles,3,-3
stress,circles,3,3
stress,circles,3,3
stress,circles,3,-1
stress,circles,3,3
stress,circles,3,-3
stress,circles,3,3
stress,circles,3,-3
stress,circles,3,-3
stress,circles,3,-3
stress,circles,3,3
stress,circles,3,3
stress,circles,3,3
stress,circles,3,3
stress,circles,3,3
stress,circles,3,3
stress,circles,3,-3
stress,circles,3,3
stress,circles,3,3
stress,circles,3,3
stress,circles,3,-3
stress,circles,3,-3
stress,circles,3,3
stress,circles,3,3
stress,circles,3,-3
stress,circles,3,-1
stress,circles,3,-3
stress,circles,3,3
stress,circles,3,-3
stress,circles,3,-3
stress,circles,3,3
stress,circles,3,3
stress,circles,3,3
stress,circles,3,3
stress,circles,3,-3
stress,circles,3,-3
stress,circles,3,3
stress,circles,3,-3
stress,circles,3,3
stress,circles,3,3
stress,circles,3,3
stress,circles,3,3
stress,circles,3,3
stress,circles,3,-3
stress,circles,3,-1
stress,circles,5,-5
stress,circles,5,5
stress,circles,5,5
stress,circles,5,-5
stress,circles,5,5
stress,circles,5,-5
stress,circles,5,-5
stress,circles,5,-1
stress,circles,5,-3
stress,circles,5,3
stress,circles,5,-3
stress,circles,5,-5
stress,circles,5,-5
stress,circles,5,5
stress,circles,5,5
stress,circles,5,5
stress,circles,5,-5
stress,circles,5,-5
stress,circles,5,5
stress,circles,5,5
stress,circles,5,5
stress,circles,5,-5
stress,circles,5,-5
stress,circles,5,-5
stress,circles,5,5
stress,circles,5,-5
stress,circles,5,-5
stress,circles,5,1
stress,circles,5,-5
stress,circles,5,5
stress,circles,5,-5
stress,circles,5,5
stress,circles,5,5
stress,circles,5,5
stress,circles,5,-1
stress,circles,5,5
stress,circles,5,-5
stress,circles,5,5
stress,circles,5,5
stress,circles,5,5
stress,circles,5,5
stress,circles,5,5
stress,circles,5,3
stress,circles,5,5
stress,circles,5,-5
stress,circles,5,-5
stress,circles,5,5
stress,circles,5,-3
stress,circles,5,5
stress,circles,5,5
stress,circles,5,-5
stress,circles,5,5
stress,circles,5,5
stress,circles,5,-5
stress,circles,5,5
stress,circles,5,-5
stress,circles,5,-5
stress,circles,5,-5
stress,circles,5,-3
stress,circles,5,-5
stress,circles,5,-1
stress,circles,5,-3
stress,circles,5,-5
stress,circles,5,-5
stress,circles,5,-5
stress,circles,5,5
stress,circles,5,5
stress,circles,5,-5
stress,circles,5,-5
stress,circles,5,-5
stress,circles,5,-5
stress,circles,5,-5
stress,circles,5,-5
stress,circles,5,-5
stress,circles,5,5
stress,circles,5,-5
stress,circles,5,5
stress,circles,5,5
stress,circles,5,-1
stress,circles,5,5
stress,circles,5,-5
stress,circles,5,5
stress,circles,5,-5
stress,circles,5,-5
stress,circles,5,-5
stress,circles,5,5
stress,circles,5,5
stress,circles,5,5
stress,circles,5,5
stress,circles,5,5
stress,circles,5,5
stress,circles,5,-5
stress,circles,5,5
stress,circles,5,5
stress,circles,5,5
stress,circles,5,-3
stress,circles,5,-5
stress,circles,5,5
stress,circles,5,5
stress,circles,5,-5
stress,circles,5,-1
stress,circles,5,-5
stress,circles,5,5
stress,circles,5,-5
stress,circles,5,-5
stress,circles,5,5
stress,circles,5,5
stress,circles,5,5
stress,circles,5,5
stress,circles,5,-5
stress,circles,5,-5
stress,circles,5,5
stress,circles,5,-5
stress,circles,5,5
stress,circles,5,5
stress,circles,5,5
stress,circles,5,5
stress,circles,5,5
stress,circles,5,-5
stress,circles,5,-3
stress,circles,7,-7
stress,circles,7,7
stress,circles,7,7
stress,circles,7,-7
stress,circles,7,7
stress,circles,7,-7
stress,circles,7,-7
stress,circles,7,-3
stress,circles,7,-5
stress,circles,7,5
stress,circles,7,-5
stress,circles,7,-7
stress,circles,7,-7
stress,circles,7,7
stress,circles,7,7
stress,circles,7,7
stress,circles,7,-7
stress,circles,7,-5
stress,circles,7,7
stress,circles,7,7
stress,circles,7,7
stress,circles,7,-7
stress,circles,7,-7
stress,circles,7,-3
stress,circles,7,7
stress,circles,7,-7
stress,circles,7,-7
stress,circles,7,3
stress,circles,7,-7
stress,circles,7,7
stress,circles,7,-7
stress,circles,7,7
stress,circles,7,7
stress,circles,7,7
stress,circles,7,1
stress,circles,7,7
stress,circles,7,-7
stress,circles,7,7
stress,circles,7,7
stress,circles,7,7
stress,circles,7,7
stress,circles,7,7
stress,circles,7,5
stress,circles,7,7
stress,circles,7,-7
stress,circles,7,-7
stress,circles,7,7
stress,circles,7,-5
stress,circles,7,7
stress,circles,7,7
stress,circles,7,-7
stress,circles,7,7
stress,circles,7,7
stress,circles,7,-7
stress,circles,7,5
stress,circles,7,-7
stress,circles,7,-5
stress,circles,7,-7
stress,circles,7,-1
stress,circles,7,-7
stress,circles,7,-1
stress,circles,7,-5
stress,circles,7,-5
stress,circles,7,-7
stress,circles,7,-7
stress,circles,7,7
stress,circles,7,7
stress,circles,7,-7
stress,circles,7,-7
stress,circles,7,-7
stress,circles,7,-7
stress,circles,7,-7
stress,circles,7,-7
stress,circles,7,-7
stress,circles,7,7
stress,circles,7,-7
stress,circles,7,7
stress,circles,7,7
stress,circles,7,1
stress,circles,7,7
stress,circles,7,-3
stress,circles,7,7
stress,circles,7,-7
stress,circles,7,-7
stress,circles,7,-5
stress,circles,7,7
stress,circles,7,7
stress,circles,7,7
stress,circles,7,7
stress,circles,7,7
stress,circles,7,7
stress,circles,7,-7
stress,circles,7,7
stress,circles,7,7
stress,circles,7,7
stress,circles,7,-5
stress,circles,7,-5
stress,circles,7,7
stress,circles,7,7
stress,circles,7,-7
stress,circles,7,-1
stress,circles,7,-7
stress,circles,7,7
stress,circles,7,-7
stress,circles,7,-7
stress,circles,7,7
stress,circles,7,7
stress,circles,7,7
stress,circles,7,7
stress,circles,7,-7
stress,circles,7,-7
stress,circles,7,7
stress,circles,7,-7
stress,circles,7,7
stress,circles,7,5
stress,circles,7,7
stress,circles,7,7
stress,circles,7,7
stress,circles,7,-7
stress,circles,7,-5
stress,circles,11,-7
stress,circles,11,9
stress,circles,11,11
stress,circles,11,-7
stress,circles,11,11
stress,circles,11,-5
stress,circles,11,-7
stress,circles,11,-5
stress,circles,11,-7
stress,circles,11,9
stress,circles,11,-3
stress,circles,11,-9
stress,circles,11,-7
stress,circles,11,11
stress,circles,11,9
stress,circles,11,11
stress,circles,11,-7
stress,circles,11,-9
stress,circles,11,11
stress,circles,11,9
stress,circles,11,9
stress,circles,11,-9
stress,circles,11,-9
stress,circles,11,-3
stress,circles,11,11
stress,circles,11,-9
stress,circles,11,-11
stress,circles,11,5
stress,circles,11,-11
stress,circles,11,11
stress,circles,11,-9
stress,circles,11,11
stress,circles,11,11
stress,circles,11,11
stress,circles,11,-1
stress,circles,11,11
stress,circles,11,-7
stress,circles,11,11
stress,circles,11,11
stress,circles,11,11
stress,circles,11,11
stress,circles,11,11
stress,circles,11,9
stress,circles,11,11
stress,circles,11,-9
stress,circles,11,-11
stress,circles,11,11
stress,circles,11,-7
stress,circles,11,9
stress,circles,11,11
stress,circles,11,-9
stress,circles,11,11
stress,circles,11,11
stress,circles,11,-11
stress,circles,11,7
stress,circles,11,-9
stress,circles,11,-5
stress,circles,11,-7
stress,circles,11,1
stress,circles,11,-7
stress,circles,11,-1
stress,circles,11,-5
stress,circles,11,-5
stress,circles,11,-7
stress,circles,11,-11
stress,circles,11,11
stress,circles,11,11
stress,circles,11,-11
stress,circles,11,-3
stress,circles,11,-9
stress,circles,11,-7
stress,circles,11,-7
stress,circles,11,-7
stress,circles,11,-5
stress,circles,11,11
stress,circles,11,-7
stress,circles,11,9
stress,circles,11,11
stress,circles,11,1
stress,circles,11,11
stress,circles,11,-3
stress,circles,11,11
stress,circles,11,-11
stress,circles,11,-9
stress,circles,11,-3
stress,circles,11,11
stress,circles,11,11
stress,circles,11,11
stress,circles,11,11
stress,circles,11,11
stress,circles,11,11
stress,circles,11,-9
stress,circles,11,11
stress,circles,11,11
stress,circles,11,11
stress,circles,11,-5
stress,circles,11,-5
stress,circles,11,11
stress,circles,11,11
stress,circles,11,-9
stress,circles,11,-1
stress,circles,11,-9
stress,circles,11,11
stress,circles,11,-11
stress,circles,11,-5
stress,circles,11,11
stress,circles,11,11
stress,circles,11,11
stress,circles,11,11
stress,circles,11,-9
stress,circles,11,-9
stress,circles,11,11
stress,circles,11,-9
stress,circles,11,11
stress,circles,11,9
stress,circles,11,11
stress,circles,11,11
stress,circles,11,9
stress,circles,11,-9
stress,circles,11,-7
stress,circles,1,-1
stress,circles,1,1
stress,circles,1,1
stress,circles,1,-1
stress,circles,1,1
stress,circles,1,-1
stress,circles,1,-1
stress,circles,1,-1
stress,circles,1,-1
stress,circles,1,1
stress,circles,1,-1
stress,circles,1,-1
stress,circles,1,-1
stress,circles,1,1
stress,circles,1,1
stress,circles,1,1
stress,circles,1,-1
stress,circles,1,-1
stress,circles,1,1
stress,circles,1,1
stress,circles,1,1
stress,circles,1,-1
stress,circles,1,-1
stress,circles,1,-1
stress,circles,1,1
stress,circles,1,-1
stress,circles,1,-1
stress,circles,1,1
stress,circles,1,-1
stress,circles,1,1
stress,circles,1,-1
stress,circles,1,1
stress,circles,1,1
stress,circles,1,1
stress,circles,1,-1
stress,circles,1,1
stress,circles,1,-1
stress,circles,1,1
stress,circles,1,1
stress,circles,1,1
stress,circles,1,1
stress,circles,1,1
stress,circles,1,1
stress,circles,1,1
stress,circles,1,-1
stress,circles,1,-1
stress,circles,1,1
stress,circles,1,-1
stress,circles,1,1
stress,circles,1,1
stress,circles,1,-1
stress,circles,1,1
stress,circles,1,1
stress,circles,1,-1
stress,circles,1,1
stress,circles,1,-1
stress,circles,1,-1
stress,circles,1,-1
stress,circles,1,-1
stress,circles,1,-1
stress,circles,1,-1
stress,circles,1,-1
stress,circles,1,-1
stress,circles,1,-1
stress,circles,1,-1
stress,circles,1,1
stress,circles,1,1
stress,circles,1,-1
stress,circles,1,-1
stress,circles,1,-1
stress,circles,1,-1
stress,circles,1,-1
stress,circles,1,-1
stress,circles,1,-1
stress,circles,1,1
stress,circles,1,-1
stress,circles,1,1
stress,circles,1,1
stress,circles,1,-1
stress,circles,1,1
stress,circles,1,-1
stress,circles,1,1
stress,circles,1,-1
stress,circles,1,-1
stress,circles,1,-1
stress,circles,1,1
stress,circles,1,1
stress,circles,1,1
stress,circles,1,1
stress,circles,1,1
stress,circles,1,1
stress,circles,1,-1
stress,circles,1,1
stress,circles,1,1
stress,circles,1,1
stress,circles,1,-1
stress,circles,1,-1
stress,circles,1,1
stress,circles,1,1
stress,circles,1,-1
stress,circles,1,1
stress,circles,1,-1
stress,circles,1,1
stress,circles,1,-1
stress,circles,1,-1
stress,circles,1,1
stress,circles,1,1
stress,circles,1,1
stress,circles,1,1
stress,circles,1,-1
stress,circles,1,-1
stress,circles,1,1
stress,circles,1,-1
stress,circles,1,1
stress,circles,1,1
stress,circles,1,1
stress,circles,1,1
stress,circles,1,1
stress,circles,1,-1
stress,circles,1,-1
stress,circles,3,-3
stress,circles,3,3
stress,circles,3,3
stress,circles,3,-3
stress,circles,3,3
stress,circles,3,-3
stress,circles,3,-3
stress,circles,3,-1
stress,circles,3,-3
stress,circles,3,3
stress,circles,3,-3
stress,circles,3,-3
stress,circles,3,-3
stress,circles,3,3
stress,circles,3,3
stress,circles,3,3
stress,circles,3,-3
stress,circles,3,-3
stress,circles,3,3
stress,circles,3,3
stress,circles,3,3
stress,circles,3,-3
stress,circles,3,-3
stress,circles,3,-3
stress,circles,3,3
stress,circles,3,-3
stress,circles,3,-3
stress,circles,3,1
stress,circles,3,-3
stress,circles,3,3
stress,circles,3,-3
stress,circles,3,3
stress,circles,3,3
stress,circles,3,3
stress,circles,3,-1
stress,circles,3,3
stress,circles,3,-3
stress,circles,3,3
stress,circles,3,3
stress,circles,3,3
stress,circles,3,3
stress,circles,3,3
stress,circles,3,3
stress,circles,3,3
stress,circles,3,-3
stress,circles,3,-3
stress,circles,3,3
stress,circles,3,-1
stress,circles,3,3
stress,circles,3,3
stress,circles,3,-3
stress,circles,3,3
stress,circles,3,3
stress,circles,3,-3
stress,circles,3,3
stress,circles,3,-3
stress,circles,3,-3
stress,circles,3,-3
stress,circles,3,-3
stress,circles,3,-3
stress,circles,3,-1
stress,circles,3,-3
stress,circles,3,-3
stress,circles,3,-3
stress,circles,3,-3
stress,circles,3,3
stress,circles,3,3
stress,circles,3,-3
stress,circles,3,-3
stress,circles,3,-3
stress,circles,3,-3
stress,circles,3,-3
stress,circles,3,-3
stress,circles,3,-3
stress,circles,3,3
stress,circles,3,-3
stress,circles,3,3
stress,circles,3,3
stress,circles,3,-1
stress,circles,3,3
stress,circles,3,-3
stress,circles,3,3
stress,circles,3,-3
stress,circles,3,-3
stress,circles,3,-3
stress,circles,3,3
stress,circles,3,3
stress,circles,3,3
stress,circles,3,3
stress,circles,3,3
stress,circles,3,3
stress,circles,3,-3
stress,circles,3,3
stress,circles,3,3
stress,circles,3,3
stress,circles,3,-3
stress,circles,3,-3
stress,circles,3,3
stress,circles,3,3
stress,circles,3,-3
stress,circles,3,-1
stress,circles,3,-3
stress,circles,3,3
stress,circles,3,-3
stress,circles,3,-3
stress,circles,3,3
stress,circles,3,3
stress,circles,3,3
stress,circles,3,3
stress,circles,3,-3
stress,circles,3,-3
stress,circles,3,3
stress,circles,3,-3
stress,circles,3,3
stress,circles,3,3
stress,circles,3,3
stress,circles,3,3
stress,circles,3,3
stress,circles,3,-3
stress,circles,3,-1
stress,circles,5,-5
stress,circles,5,5
stress,circles,5,5
stress,circles,5,-5
stress,circles,5,5
stress,circles,5,-5
stress,circles,5,-5
stress,circles,5,-1
stress,circles,5,-3
stress,circles,5,3
stress,circles,5,-3
stress,circles,5,-5
stress,circles,5,-5
stress,circles,5,5
stress,circles,5,5
stress,circles,5,5
stress,circles,5,-5
stress,circles,5,-5
stress,circles,5,5
stress,circles,5,5
stress,circles,5,5
stress,circles,5,-5
stress,circles,5,-5
stress,circles,5,-5
stress,circles,5,5
stress,circles,5,-5
stress,circles,5,-5
stress,circles,5,1
stress,circles,5,-5
stress,circles,5,5
stress,circles,5,-5
stress,circles,5,5
stress,circles,5,5
stress,circles,5,5
stress,circles,5,-1
stress,circles,5,5
stress,circles,5,-5
stress,circles,5,5
stress,circles,5,5
stress,circles,5,5
stress,circles,5,5
stress,circles,5,5
stress,circles,5,3
stress,circles,5,5
stress,circles,5,-5
stress,circles,5,-5
stress,circles,5,5
stress,circles,5,-3
stress,circles,5,5
stress,circles,5,5
stress,circles,5,-5
stress,circles,5,5
stress,circles,5,5
stress,circles,5,-5
stress,circles,5,3
stress,circles,5,-5
stress,circles,5,-5
stress,circles,5,-5
stress,circles,5,-3
stress,circles,5,-5
stress,circles,5,-1
stress,circles,5,-3
stress,circles,5,-5
stress,circles,5,-5
stress,circles,5,-5
stress,circles,5,5
stress,circles,5,5
stress,circles,5,-5
stress,circles,5,-5
stress,circles,5,-5
stress,circles,5,-5
stress,circles,5,-5
stress,circles,5,-5
stress,circles,5,-5
stress,circles,5,5
stress,circles,5,-5
stress,circles,5,5
stress,circles,5,5
stress,circles,5,-1
stress,circles,5,5
stress,circles,5,-5
stress,circles,5,5
stress,circles,5,-5
stress,circles,5,-5
stress,circles,5,-3
stress,circles,5,5
